Date/Time,SOUTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WINDOW LEFT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUWTH WINDOW RIGHT:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),SOUTH WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),EAST WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),NORTH WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),WEST WALL:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),ROOF:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](Hourly),ZONE 1:Zone Air System Sensible Heating Rate [W](Hourly),ZONE 1:Zone Air System Sensible Cooling Rate [W](Hourly) 
 01/05  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3220.9361473637327,0.0 
 01/05  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2714.0975178089284,0.0 
 01/05  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421.211815030725,0.0 
 01/05  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2545.6915724603705,0.0 
 01/05  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566.7913876540197,0.0 
 01/05  08:00:00,136.23886703235176,136.23886703235176,136.23886703235176,195.12961729801774,19.016765962827529,19.016765962827529,43.92389075895143,81.74332021941105,117.07777037881063,11.410059577696519,11.410059577696519,26.35433445537086,2195.3046185898843,0.0 
 01/05  09:00:00,557.2666388975726,557.2666388975726,557.2666388975726,611.4159714480957,69.5100181349498,69.5100181349498,225.96527055298544,334.3599833385436,366.84958286885736,41.70601088096988,41.70601088096988,135.57916233179123,530.4634899532938,0.0 
 01/05  10:00:00,779.7245448084063,779.7245448084063,779.7245448084063,596.6760592541011,86.86558605948673,86.86558605948673,361.9941828554141,467.8347268850438,358.0056355524607,52.119351635692037,52.119351635692037,217.19650971324843,0.0,71.36368538078546 
 01/05  11:00:00,848.6968533240142,848.6968533240142,848.6968533240142,407.0215708598061,85.93213620532089,85.93213620532089,426.4717168113744,509.2181119944085,244.2129425158836,51.55928172319254,51.55928172319254,255.8830300868246,0.0,2000.5167270165653 
 01/05  12:00:00,841.1672435321722,841.1672435321722,841.1672435321722,182.54393353108808,80.09700113098826,80.09700113098826,440.6393397507315,504.70034611930336,109.52636011865285,48.058200678592957,48.058200678592957,264.3836038504388,0.0,3711.15992124348 
 01/05  13:00:00,842.201967162817,842.201967162817,842.201967162817,65.87490959584619,65.87490959584619,176.01634143589343,435.83988016932178,505.32118029769029,39.52494575750772,39.52494575750772,105.60980486153605,261.5039281015931,0.0,4592.078312559219 
 01/05  14:00:00,769.0716191053507,769.0716191053507,769.0716191053507,46.318433124086499,46.318433124086499,355.1607627980466,371.6650292683849,461.4429714632104,27.7910598744519,27.7910598744519,213.09645767882797,222.99901756103095,0.0,4794.468197215817 
 01/05  15:00:00,624.1459796187129,624.1459796187129,624.1459796187129,25.993281822023996,25.993281822023996,471.19225789721676,259.0657067382461,374.4875877712277,15.595969093214399,15.595969093214399,282.71535473833,155.43942404294766,0.0,4184.132899428567 
 01/05  16:00:00,376.0494000897738,376.0494000897738,376.0494000897738,12.710327400204808,12.710327400204808,417.5341386676604,114.0081701407598,225.6296400538643,7.626196440122884,7.626196440122884,250.52048320059624,68.40490208445587,0.0,2752.1173071197536 
 01/05  17:00:00,60.42885437896383,60.42885437896383,60.42885437896383,4.745425733267185,4.745425733267185,87.87525859558808,12.691570962530657,36.25731262737829,2.8472554399603107,2.8472554399603107,52.72515515735284,7.614942577518393,0.0,712.4360079048143 
 01/05  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/05  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.155812909000336,0.0 
 01/05  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.1282497276486,0.0 
 01/05  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102.4068428888104,0.0 
 01/05  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.207692027555,0.0 
 01/05  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633.7793047048103,0.0 
 01/05  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1729.6825469699188,0.0 
 01/06  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.2633033368156,0.0 
 01/06  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.0614522148985,0.0 
 01/06  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1817.8774886073118,0.0 
 01/06  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1684.5665654513016,0.0 
 01/06  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.5965465816594,0.0 
 01/06  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1814.006208953815,0.0 
 01/06  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.862032115952,0.0 
 01/06  08:00:00,147.24484661400443,147.24484661400443,147.24484661400443,212.04807234465194,19.882204919465815,19.882204919465815,46.79471494375805,88.34690796840263,127.22884340679116,11.929322951679488,11.929322951679488,28.07682896625483,1594.8149192872818,0.0 
 01/06  09:00:00,582.2555830370459,582.2555830370459,582.2555830370459,640.6985560869957,71.21231216009849,71.21231216009849,234.83180344074217,349.35334982222755,384.4191336521974,42.7273872960591,42.7273872960591,140.8990820644453,246.86090634915093,0.0 
 01/06  10:00:00,784.4576329282963,784.4576329282963,784.4576329282963,599.9546139353865,87.42674029246757,87.42674029246757,364.47952442525237,470.6745797569778,359.97276836123197,52.456044175480538,52.456044175480538,218.68771465515136,0.0,349.83924080513506 
 01/06  11:00:00,914.4639064511971,914.4639064511971,914.4639064511971,436.712120211114,91.22704718605738,91.22704718605738,460.0550333567347,548.6783438707182,262.0272721266684,54.736228311634437,54.736228311634437,276.03302001404088,0.0,3035.9945478017034 
 01/06  12:00:00,943.3608391250195,943.3608391250195,943.3608391250195,202.58565584555186,87.89719053874795,87.89719053874795,496.04196416068057,566.0165034750117,121.55139350733113,52.73831432324877,52.73831432324877,297.62517849640838,0.0,4971.11533776056 
 01/06  13:00:00,940.6963296770733,940.6963296770733,940.6963296770733,74.69541026028679,74.69541026028679,197.04980507336445,487.55363692381345,564.4177978062439,44.817246156172078,44.817246156172078,118.22988304401865,292.5321821542881,0.0,5940.748966042579 
 01/06  14:00:00,831.2275052678781,831.2275052678781,831.2275052678781,50.13698778067427,50.13698778067427,382.9477637715902,401.79526767025626,498.73650316072686,30.082192668404564,30.082192668404564,229.7686582629541,241.07716060215373,0.0,5953.248775061608 
 01/06  15:00:00,632.8653329535197,632.8653329535197,632.8653329535197,26.61797315463747,26.61797315463747,476.6699919031953,262.9303586869781,379.71919977211186,15.970783892782482,15.970783892782482,286.0019951419172,157.75821521218689,0.0,4980.737014872189 
 01/06  16:00:00,360.7817430124345,360.7817430124345,360.7817430124345,14.913168369089638,14.913168369089638,400.12754233714989,110.58346948492323,216.4690458074607,8.94790102145378,8.94790102145378,240.0765254022899,66.35008169095394,0.0,3256.070621901573 
 01/06  17:00:00,60.36079795433977,60.36079795433977,60.36079795433977,4.941215567613409,4.941215567613409,87.75335102807523,12.76627935622771,36.21647877260386,2.9647293405680457,2.9647293405680457,52.65201061684513,7.659767613736625,0.0,1027.9863055964775 
 01/06  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/06  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.62518454132779,0.0 
 01/06  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.3165342325804,0.0 
 01/06  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.8820545362834,0.0 
 01/06  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.6183835062411,0.0 
 01/06  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1308.4324772943373,0.0 
 01/07  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.7448595714818,0.0 
 01/07  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.6593187741412,0.0 
 01/07  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1624.2254080422472,0.0 
 01/07  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.0503254023674,0.0 
 01/07  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1789.5218367888237,0.0 
 01/07  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1804.6901456432197,0.0 
 01/07  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.1503460277938,0.0 
 01/07  08:00:00,147.290972863003,147.290972863003,147.290972863003,211.9080465809495,20.242605590903105,20.242605590903105,47.67131034943448,88.3745837178018,127.1448279485697,12.145563354541864,12.145563354541864,28.602786209660687,1522.33878215977,0.0 
 01/07  09:00:00,605.5683569205414,605.5683569205414,605.5683569205414,666.2371918065635,74.27160577967955,74.27160577967955,246.14011859936725,363.3410141523248,399.7423150839381,44.56296346780772,44.56296346780772,147.68407115962038,212.4912880933528,0.0 
 01/07  10:00:00,841.6478692752943,841.6478692752943,841.6478692752943,644.4554695023987,94.41752987322909,94.41752987322909,394.0415310075481,504.98872156517657,386.67328170143926,56.65051792393745,56.65051792393745,236.42491860452885,0.0,484.99139484770697 
 01/07  11:00:00,960.8416298316206,960.8416298316206,960.8416298316206,459.57206924360528,96.27059969158076,96.27059969158076,484.72559571873509,576.5049778989724,275.7432415461631,57.762359814948457,57.762359814948457,290.83535743124107,0.0,3292.486541849452 
 01/07  12:00:00,981.3713380065536,981.3713380065536,981.3713380065536,211.8531451046392,91.84774076051503,91.84774076051503,516.5687713537026,588.8228028039322,127.11188706278351,55.10864445630901,55.10864445630901,309.9412628122215,0.0,5187.495339244195 
 01/07  13:00:00,944.813670602601,944.813670602601,944.813670602601,75.56192145385696,75.56192145385696,198.06311389973014,489.8725371086532,566.8882023615605,45.33715287231418,45.33715287231418,118.83786833983808,293.92352226519196,0.0,5826.389410480674 
 01/07  14:00:00,835.9354475794314,835.9354475794314,835.9354475794314,50.05025896621497,50.05025896621497,385.2519767452504,403.74713897597078,501.5612685476588,30.030155379728975,30.030155379728975,231.1511860471502,242.24828338558243,0.0,5566.212126004302 
 01/07  15:00:00,661.013155723317,661.013155723317,661.013155723317,27.23631635899607,27.23631635899607,498.96022427883215,273.966605291971,396.6078934339902,16.34178981539764,16.34178981539764,299.37613456729937,164.37996317518265,0.0,4639.672410715275 
 01/07  16:00:00,406.44943607517259,406.44943607517259,406.44943607517259,13.303242285992543,13.303242285992543,451.93289437727187,122.6062195470334,243.86966164510359,7.9819453715955259,7.9819453715955259,271.1597366263631,73.56373172822004,0.0,3105.528245928507 
 01/07  17:00:00,69.58768152335326,69.58768152335326,69.58768152335326,4.5048242205910509,4.5048242205910509,102.22478410977785,13.026107227819907,41.75260891401195,2.7028945323546309,2.7028945323546309,61.3348704658667,7.815664336691944,0.0,935.4870812665541 
 01/07  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/07  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.3611362048647,0.0 
 01/07  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.4733784453044,0.0 
 01/07  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1398.66423929152,0.0 
 01/07  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1651.9282687944374,0.0 
 01/07  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.71791384498,0.0 
 01/08  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1896.6218606090856,0.0 
 01/08  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.989803514355,0.0 
 01/08  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1968.753291597552,0.0 
 01/08  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1973.2279928580506,0.0 
 01/08  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912.4647922598929,0.0 
 01/08  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875.7143740334977,0.0 
 01/08  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.196421981719,0.0 
 01/08  08:00:00,129.67097284365986,129.67097284365986,129.67097284365986,186.3497986044442,18.746412837551455,18.746412837551455,43.513206025484908,77.80258370619589,111.8098791626665,11.24784770253087,11.24784770253087,26.10792361529094,1655.7392654104779,0.0 
 01/08  09:00:00,527.6356197642579,527.6356197642579,527.6356197642579,579.0553775009776,69.19773756409954,69.19773756409954,218.24633916802467,316.5813718585548,347.43322650058658,41.51864253845972,41.51864253845972,130.9478035008148,348.50827473147896,0.0 
 01/08  10:00:00,787.0694606572893,787.0694606572893,787.0694606572893,601.9382916913489,88.3224015876541,88.3224015876541,366.63937455597047,472.2416763943735,361.1629750148093,52.99344095259245,52.99344095259245,219.98362473358228,0.0,139.41809383269368 
 01/08  11:00:00,939.5140047157596,939.5140047157596,939.5140047157596,449.12538230248938,94.38285323576818,94.38285323576818,473.7299483300303,563.7084028294557,269.4752293814936,56.62971194146091,56.62971194146091,284.2379689980181,0.0,2664.914502036049 
 01/08  12:00:00,980.9556342378423,980.9556342378423,980.9556342378423,212.1592081684353,92.32250185669251,92.32250185669251,516.5974521438153,588.5733805427053,127.29552490106117,55.39350111401551,55.39350111401551,309.95847128628926,0.0,4799.27225462553 
 01/08  13:00:00,945.8206321360663,945.8206321360663,945.8206321360663,75.82710001775618,75.82710001775618,198.38365314175537,490.37199037245616,567.4923792816396,45.49626001065371,45.49626001065371,119.0301918850532,294.2231942234737,0.0,5658.1948713704905 
 01/08  14:00:00,837.1272404730275,837.1272404730275,837.1272404730275,50.31136805107986,50.31136805107986,385.912601546043,404.2394816647808,502.27634428381659,30.186820830647919,30.186820830647919,231.5475609276258,242.54368899886854,0.0,5552.70957075966 
 01/08  15:00:00,663.0323306611191,663.0323306611191,663.0323306611191,27.527080338498054,27.527080338498054,500.58059851069018,274.70212194052808,397.81939839667145,16.51624820309883,16.51624820309883,300.3483591064141,164.8212731643168,0.0,4718.5062017558585 
 01/08  16:00:00,411.551149558088,411.551149558088,411.551149558088,13.269891525711345,13.269891525711345,458.1323380463564,123.75606448533074,246.9306897348528,7.9619349154268079,7.9619349154268079,274.8794028278138,74.25363869119843,0.0,3211.901158361369 
 01/08  17:00:00,94.06677563590182,94.06677563590182,94.06677563590182,5.447081376235246,5.447081376235246,143.18055402638934,15.195466512366818,56.440065381541078,3.2682488257411479,3.2682488257411479,85.9083324158336,9.117279907420091,0.0,1058.5656056493672 
 01/08  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/08  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.53460523904637,0.0 
 01/08  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.7934056872025,0.0 
 01/08  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1360.2818177611287,0.0 
 01/08  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658.3282235240292,0.0 
 01/08  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853.3405966583675,0.0 
 01/09  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.3786031293535,0.0 
 01/09  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.753602425988,0.0 
 01/09  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.7841748244994,0.0 
 01/09  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2042.5626303099907,0.0 
 01/09  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016.0552860105759,0.0 
 01/09  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008.032038170367,0.0 
 01/09  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1975.1715763226075,0.0 
 01/09  08:00:00,171.28181689967586,171.28181689967586,171.28181689967586,250.51505546766655,21.81209686812948,21.81209686812948,52.80024297445108,102.7690901398055,150.30903328059993,13.087258120877685,13.087258120877685,31.680145784670644,1621.7055329575192,0.0 
 01/09  09:00:00,613.5062229311834,613.5062229311834,613.5062229311834,676.5953254842044,75.52165604020388,75.52165604020388,250.0484300604469,368.10373375871009,405.9571952905226,45.31299362412233,45.31299362412233,150.02905803626815,236.01973866137474,0.0 
 01/09  10:00:00,840.9107246313445,840.9107246313445,840.9107246313445,645.2221902762303,94.80676931827606,94.80676931827606,394.09979632505738,504.54643477880668,387.13331416573819,56.88406159096563,56.88406159096563,236.45987779503447,0.0,488.5523576619514 
 01/09  11:00:00,936.9137733468631,936.9137733468631,936.9137733468631,449.24797245466939,94.2645996666867,94.2645996666867,472.33243090845078,562.1482640081178,269.5487834728016,56.55875980001201,56.55875980001201,283.39945854507047,0.0,3195.6841899879073 
 01/09  12:00:00,942.3303390790713,942.3303390790713,942.3303390790713,203.6182715108954,88.1420934467946,88.1420934467946,495.47880313217709,565.3982034474427,122.17096290653723,52.885256068076767,52.885256068076767,297.28728187930627,0.0,5012.25423779956 
 01/09  13:00:00,906.3496177911798,906.3496177911798,906.3496177911798,70.47215846732031,70.47215846732031,188.1000201171861,468.65559095548329,543.8097706747078,42.283295080392189,42.283295080392189,112.86001207031164,281.19335457329,0.0,5809.061016129286 
 01/09  14:00:00,802.6879088971326,802.6879088971326,802.6879088971326,48.05437015967411,48.05437015967411,370.12384088372297,387.33506101638809,481.6127453382796,28.832622095804468,28.832622095804468,222.07430453023376,232.40103660983287,0.0,5738.242067458012 
 01/09  15:00:00,646.5321597825792,646.5321597825792,646.5321597825792,27.021140485319884,27.021140485319884,488.33019847520316,267.72352812893697,387.9192958695475,16.212684291191928,16.212684291191928,292.99811908512188,160.63411687736218,0.0,4910.650427648064 
 01/09  16:00:00,402.20416928708115,402.20416928708115,402.20416928708115,13.49257490046076,13.49257490046076,447.46062644130867,121.1538673645234,241.32250157224869,8.095544940276456,8.095544940276456,268.47637586478518,72.69232041871405,0.0,3377.951462502601 
 01/09  17:00:00,90.06542325464712,90.06542325464712,90.06542325464712,6.044845269444286,6.044845269444286,136.5413704991101,15.691626300785666,54.03925395278827,3.626907161666572,3.626907161666572,81.92482229946603,9.4149757804714,0.0,1184.0260354429672 
 01/09  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.56626869748368 
 01/09  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/09  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.8741384227399,0.0 
 01/09  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.3183358494413,0.0 
 01/09  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.4123301394452,0.0 
 01/09  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.261160696456,0.0 
 01/09  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.1698544422234,0.0 
 01/10  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1482.167484653257,0.0 
 01/10  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.7738456362133,0.0 
 01/10  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1364.5691962716326,0.0 
 01/10  04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1304.6025863365066,0.0 
 01/10  05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1325.1447907784564,0.0 
 01/10  06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.4996049097863,0.0 
 01/10  07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.2223544695917,0.0 
 01/10  08:00:00,153.97249428153055,153.97249428153055,153.97249428153055,224.4171453266078,21.327610362734057,21.327610362734057,49.9468882128546,92.38349656891832,134.65028719596467,12.796566217640433,12.796566217640433,29.968132927712764,1186.2311600635906,0.0 
 01/10  09:00:00,552.5589428293827,552.5589428293827,552.5589428293827,609.3998998329932,71.7181705923359,71.7181705923359,228.19082710755129,331.5353656976296,365.6399398997959,43.03090235540154,43.03090235540154,136.91449626453079,115.06093706279903,0.0 
 01/10  10:00:00,757.5201738825957,757.5201738825957,757.5201738825957,581.6952647227865,87.39020050035789,87.39020050035789,354.52981408007607,454.51210432955738,349.0171588336719,52.43412030021473,52.43412030021473,212.71788844804565,0.0,454.0116924207013 
 01/10  11:00:00,871.0720041979772,871.0720041979772,871.0720041979772,417.0038092610015,87.44434840389626,87.44434840389626,437.71053014094346,522.6432025187863,250.20228555660089,52.466609042337747,52.466609042337747,262.62631808456606,0.0,3028.773626777473 
 01/10  12:00:00,908.1344642644706,908.1344642644706,908.1344642644706,195.98376579882186,84.8347436208139,84.8347436208139,477.0508167254426,544.8806785586825,117.59025947929308,50.90084617248835,50.90084617248835,286.2304900352656,0.0,4945.267966057848 
 01/10  13:00:00,875.3980998964607,875.3980998964607,875.3980998964607,67.7793109837461,67.7793109837461,181.38864244429315,452.3300456588129,525.2388599378763,40.667586590247669,40.667586590247669,108.83318546657589,271.3980273952877,0.0,5798.985761359188 
 01/10  14:00:00,772.7822014353517,772.7822014353517,772.7822014353517,45.677828500965159,45.677828500965159,355.79959898171065,372.56633529789516,463.6693208612111,27.406697100579096,27.406697100579096,213.47975938902636,223.5398011787371,0.0,5720.394564624223 
 01/10  15:00:00,615.0053839831417,615.0053839831417,615.0053839831417,25.853344121090986,25.853344121090986,464.4387691066803,254.58853922408577,369.00323038988497,15.512006472654589,15.512006472654589,278.66326146400817,152.75312353445143,0.0,4952.37728049388 
 01/10  16:00:00,383.7485998501515,383.7485998501515,383.7485998501515,13.101077464438909,13.101077464438909,427.2624754984895,115.46018888331139,230.2491599100909,7.860646478663345,7.860646478663345,256.3574852990937,69.27611332998683,0.0,3452.439254055145 
 01/10  17:00:00,92.96377961232546,92.96377961232546,92.96377961232546,6.103988341586111,6.103988341586111,141.3805846855367,15.877815170630557,55.77826776739528,3.6623930049516666,3.6623930049516666,84.82835081132201,9.526689102378335,0.0,1335.3563371790142 
 01/10  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.30769738318281 
 01/10  19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/10  20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.986717873457704,0.0 
 01/10  21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.6966182400142,0.0 
 01/10  22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1002.394903257192,0.0 
 01/10  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0011861776175,0.0 
 01/10  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1458.1921896926765,0.0 
 01/11  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1542.2621896019502,0.0 
 01/11  02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1583.7994671510494,0.0 
 01/11  03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1636.6534949737859,0.0 
